日期,成交股數,成交金額,成交筆數,發行量加權股價指數,漲跌點數
106/05/05,3702206175,75879221397,741718,9899.94,-67.7
106/05/08,3862471049,86015234087,764440,9937.25,37.31
106/05/09,4803642000,109938759102,941894,9915.48,-21.77
106/05/10,4203615748,91684675118,833782,9968.32,52.84
106/05/11,4597490855,98480520370,839341,10001.48,33.16
106/05/12,4252428079,93149330050,806303,9986.82,-14.66
106/05/15,4120343547,88454721807,791966,10036.82,50.0
106/05/16,4501384032,105306073561,902385,10031.49,-5.33
106/05/17,3899312658,84228391680,777400,10013.67,-17.82
106/05/18,3876042835,84073982529,766058,9969.45,-44.22
106/05/19,3537228615,70709301681,684031,9947.62,-21.83
106/05/22,3274562987,71864155555,692703,9997.26,49.64
106/05/23,3831722898,82269159789,769269,10007.84,10.58
106/05/24,3789171772,81916556826,769394,10044.42,36.58
106/05/25,4485613092,96385707053,877299,10108.49,64.07
106/05/26,3980971963,92756091654,807283,10101.95,-6.54
106/05/31,4580700178,124560910173,839510,10040.72,-61.23
106/06/01,3935374785,82752107040,788309,10087.42,46.7
106/06/02,4262071599,88417012089,844921,10152.53,65.11
106/06/03,2798294261,46104007889,522879,10158.15,5.62
106/06/05,4481379792,93903092656,908436,10226.84,68.69
106/06/06,4293252680,87145486178,824407,10206.18,-20.66
106/06/07,4559947908,103836410321,886598,10209.99,3.81
106/06/08,4040636518,86075208126,775410,10225.78,15.79
106/06/09,4677580150,104458110266,915527,10199.65,-26.13
106/06/12,3985616060,91468337323,780379,10109.96,-89.69
106/06/13,3602428296,82706434189,706271,10128.15,18.19
106/06/14,4552307234,101455590192,870178,10072.46,-55.69
106/06/15,3918532212,79321844333,712871,10088.35,15.89
106/06/16,4404312440,98019446528,767360,10156.73,68.38
106/06/19,4269513695,90699678925,796152,10250.6,93.87
106/06/20,4530397192,94891334506,802935,10324.46,73.86
106/06/21,5132712376,110615625922,955178,10349.72,25.26
106/06/22,4738922736,97969279194,833859,10399.06,49.34
106/06/23,4289799239,91395185958,754442,10377.7,-21.36
106/06/26,5791622097,135026851454,980822,10513.96,136.26
106/06/27,5598438384,114683454819,957427,10512.06,-1.9
106/06/28,6023213594,124947255267,1005185,10390.55,-121.51
106/06/29,5402821207,100488780115,885847,10421.65,31.1
106/06/30,4536306301,95304784071,766524,10395.07,-26.58
106/07/03,4453084827,85666492787,746470,10412.79,17.72
106/07/04,4893991008,92728204144,869492,10347.78,-65.01
106/07/05,4293552119,84959839288,741278,10404.79,57.01
106/07/06,3994714104,87544601839,683735,10368.2,-36.59
106/07/07,3741612587,83791845935,679599,10297.25,-70.95
106/07/10,3961608955,82621691351,727075,10289.91,-7.34
106/07/11,4808364004,110479228050,820143,10415.57,125.66
106/07/12,5099777806,112288665593,875524,10420.68,5.11
106/07/13,5724517384,117503676890,937638,10460.15,39.47
106/07/14,4863496117,101305353005,841899,10443.91,-16.24
106/07/17,4824543675,100189589970,841487,10457.54,13.63
106/07/18,4840898103,97241737168,826043,10481.26,23.72
106/07/19,5429199016,120095511139,980681,10506.1,24.84
106/07/20,5016236548,103519884106,865594,10499.36,-6.74
106/07/21,4167695472,85631515057,750886,10436.7,-62.66
106/07/24,3935837624,82964547962,732545,10461.28,24.58
106/07/25,4566876036,93217152274,811780,10463.15,1.87
106/07/26,5320582357,109732730165,922913,10419.11,-44.04
106/07/27,5521768225,110444483800,926175,10508.37,89.26
106/07/28,4504894920,98797187245,797486,10423.05,-85.32
106/07/31,4379828777,96853698866,774704,10427.33,4.28
106/08/01,5390357272,113018512829,950358,10437.29,9.96
106/08/02,5537089480,124516201982,982034,10519.27,81.98
106/08/03,5014480467,110863019149,911308,10469.88,-49.39
106/08/04,5216082839,114387448635,975513,10506.56,36.68
106/08/07,5672576274,128044126607,1039179,10579.38,72.82
106/08/08,5985191067,134259290983,1104055,10568.97,-10.41
106/08/09,5456480435,112648284298,978770,10470.38,-98.59
106/08/10,6392060155,137041278806,1133168,10329.74,-140.64
106/08/11,5864918084,123089498180,933305,10329.57,-0.17
106/08/14,5432947274,108746597780,981001,10225.28,-104.29
106/08/15,5054840403,95342619979,852563,10311.16,85.88
106/08/16,5191539359,100488470486,988309,10290.39,-20.77
106/08/17,5616791323,98969617234,950161,10369.37,78.98
106/08/18,5044204395,90157457050,895113,10321.33,-48.04
106/08/21,4578949234,86463292778,858810,10326.39,5.06
106/08/22,5549157467,110914846960,1002180,10392.07,65.68
106/08/23,5641405263,117047625377,1042119,10406.81,14.74
106/08/24,5808139755,117767099473,1037836,10488.96,82.15
106/08/25,6024909572,121552932876,1093091,10515.51,26.55
106/08/28,5890372644,114730302268,1040947,10525.98,10.47
106/08/29,5814380272,108694251208,1027443,10496.57,-29.41
106/08/30,5901288169,121497579637,1083348,10569.4,72.83
106/08/31,5945548107,129488500165,1068561,10585.78,16.38
106/09/01,6064861953,115511578373,1089003,10594.82,9.04
106/09/04,5498749075,106969189694,994838,10569.87,-24.95
106/09/05,5873609014,120738411849,1053207,10617.84,47.97
106/09/06,6210529776,130345356493,1158515,10547.86,-69.98
106/09/07,6412690437,132970074910,1188773,10538.51,-9.35
106/09/08,5779683575,122808831655,1079836,10609.95,71.44
106/09/11,5920435072,132729410604,1190211,10572.16,-37.79
106/09/12,5769101200,126290984489,1121196,10610.35,38.19
106/09/13,5853111895,130257893359,1096739,10532.88,-77.47
106/09/14,5522954635,123687874321,1054619,10553.57,20.69
106/09/15,6482820450,158750379249,1148796,10580.41,26.84
106/09/18,6950033376,135735383124,1255510,10631.57,51.16
106/09/19,6625270739,140825604205,1207986,10576.14,-55.43
106/09/20,5895804384,131844817912,1143225,10519.17,-56.97
106/09/21,5569265779,121796308125,989206,10578.44,59.27
106/09/22,5727401460,122302198065,1045965,10449.68,-128.76
106/09/25,5784894485,132130208753,1154076,10335.89,-113.79
106/09/26,5758755103,123610817662,1050424,10257.02,-78.87
106/09/27,5280623838,110708660072,884098,10326.68,69.66
106/09/28,5003507875,107640220468,897399,10296.45,-30.23
106/09/29,4925439728,101796738284,858030,10329.94,33.49
106/09/30,3583409388,54278685485,560930,10383.94,54.0
106/10/02,4720525520,101571488867,848525,10465.16,81.22
106/10/03,4790980468,109420203628,899943,10469.35,4.19
106/10/05,4672633583,106536506718,900642,10518.27,48.92
106/10/06,4669025799,109117143827,917418,10532.81,14.54
106/10/11,5950658523,156055654139,1183032,10641.19,108.38
106/10/12,5367696788,126234928361,1036278,10711.44,70.25
106/10/13,5252705145,123502674196,1007207,10724.09,12.65
106/10/16,5697392917,126832090367,1076400,10774.21,50.12
106/10/17,5300574136,121200574559,1054825,10723.15,-51.06
106/10/18,5743037974,137887349244,1148874,10720.28,-2.87
106/10/19,5461982551,119853553153,964094,10760.29,40.01
106/10/20,5337213956,126369607530,959798,10728.88,-31.41
106/10/23,4926106311,105641792755,907378,10735.21,6.33
106/10/24,5237811759,111985940731,970401,10743.78,8.57
106/10/25,5508162643,120240229129,1064287,10750.57,6.79
106/10/26,5218891689,112492410543,940182,10734.76,-15.81
106/10/27,6671349862,149096652218,1241644,10709.11,-25.65
106/10/30,5553482791,125069645860,992319,10756.87,47.76
106/10/31,5326084818,119064708718,964342,10793.8,36.93
106/11/01,5922894127,129426685620,1071018,10806.36,12.56
106/11/02,5623447218,119936692025,1057759,10788.51,-17.85
106/11/03,5322948383,115901236972,965396,10800.77,12.26
106/11/06,5351919578,113506433843,965308,10786.19,-14.58
106/11/07,6076222808,127711097079,1125887,10840.34,54.15
106/11/08,5841076483,121301420102,1099538,10818.99,-21.35
106/11/09,6796045791,148810975232,1292325,10743.27,-75.72
106/11/10,5788395239,120387676242,1031970,10732.67,-10.6
106/11/13,6384150746,129786130777,1150414,10683.92,-48.75
106/11/14,6180626160,125450282565,1099809,10687.18,3.26
106/11/15,5744455073,129463951180,1092459,10630.65,-56.53
106/11/16,5341731411,106258098497,964984,10625.04,-5.61
106/11/17,5974753724,128443868166,1066910,10701.64,76.6
106/11/20,5807282048,110548858121,1009220,10664.55,-37.09
106/11/21,7053601407,138856976204,1235509,10779.24,114.69
106/11/22,8528991161,180091845023,1493696,10822.59,43.35
106/11/23,6616309822,130565718513,1167285,10854.57,31.98
106/11/24,6581726455,128775377315,1157941,10854.09,-0.48
106/11/27,6542165679,135371906332,1145566,10750.93,-103.16
106/11/28,6703436361,142467877486,1204400,10707.07,-43.86
106/11/29,6677175383,135641952589,1230839,10713.55,6.48
106/11/30,8809780282,233550933973,1487866,10560.44,-153.11
106/12/01,7933236119,181374846692,1527375,10600.37,39.93
106/12/04,6430784687,129855154942,1144851,10651.11,50.74
106/12/05,6970138923,146624864925,1310338,10566.85,-84.26
106/12/06,7215142961,161324617949,1277076,10393.92,-172.93
106/12/07,6593705046,138535637527,1127677,10355.76,-38.16
106/12/08,6220995884,130820598856,1092197,10398.62,42.86
106/12/11,6037430874,117916623799,1035369,10473.09,74.47
106/12/12,5475479592,108920588688,964760,10443.28,-29.81
106/12/13,5215130556,103929164980,958674,10470.7,27.42
106/12/14,5600785133,113661041352,1027260,10538.01,67.31
106/12/15,5727664985,126673478846,966006,10491.44,-46.57
106/12/18,4588561055,96046418831,874477,10506.52,15.08
106/12/19,5098487325,112683186478,958014,10467.34,-39.18
106/12/20,5084408110,103871766481,946159,10504.52,37.18
106/12/21,5089181777,99221790281,912624,10488.97,-15.55
106/12/22,4591388453,91994484539,848046,10537.27,48.3
106/12/25,4356973081,81617030326,837153,10522.49,-14.78
106/12/26,5063760784,97562886205,918009,10421.91,-100.58
106/12/27,4919533526,92597567592,876258,10486.67,64.76
106/12/28,5457228746,110344378580,950937,10567.64,80.97
106/12/29,5349314892,109938213929,994709,10642.86,75.22
107/01/02,5393557894,104485978156,1010745,10710.73,67.87
107/01/03,6544990989,141723704625,1261265,10801.57,90.84
107/01/04,6740175303,143686958221,1320748,10848.63,47.06
107/01/05,6715972144,144004915146,1278348,10879.8,31.17
107/01/08,6747313493,139301785872,1338571,10915.75,35.95
107/01/09,6453410283,133211413471,1185568,10914.89,-0.86
107/01/10,6815293008,139187895821,1262433,10831.09,-83.8
107/01/11,5956643953,124656557779,1105588,10810.06,-21.03
107/01/12,6419338409,128002316462,1128608,10883.96,73.9
107/01/15,6273636454,127032486564,1083726,10956.31,72.35
107/01/16,6569860182,132985393040,1185510,10986.11,29.8
107/01/17,7468213298,148599645488,1368586,11004.8,18.69
107/01/18,7149380963,152080528329,1247389,11071.57,66.77
107/01/19,6276312147,137049962657,1125538,11150.85,79.28
107/01/22,7242725457,150580321800,1239223,11231.46,80.61
107/01/23,7873977230,164930930051,1310507,11253.11,21.65
107/01/24,7272231969,148083916177,1198267,11152.16,-100.95
107/01/25,7802501963,163780823417,1321496,11165.95,13.79
107/01/26,6638578790,138815076621,1139438,11147.1,-18.85
107/01/29,6316563408,132365985758,1094115,11221.81,74.71
107/01/30,6737209253,139209942657,1148525,11076.78,-145.03
107/01/31,6625691373,135776167380,1087145,11103.79,27.01
107/02/01,6159445664,122834128366,1019601,11160.25,56.46
107/02/02,5567454998,121022800972,936819,11126.23,-34.02
107/02/05,6014356481,130163584787,1082776,10946.25,-179.98
107/02/06,10480219602,242496529949,2040709,10404.0,-542.25
107/02/07,7521254378,175737274939,1348104,10551.54,147.54
107/02/08,6101573814,121754444007,1034150,10528.52,-23.02
107/02/09,6421173807,151991264918,1261285,10371.75,-156.77
107/02/12,4309653550,110415124812,920462,10421.09,49.34
107/02/21,6062820063,155037933504,1156041,10714.44,293.35
107/02/22,6153849673,128207701736,1008798,10662.38,-52.06
107/02/23,6362066582,127871324620,1126176,10794.55,132.17
107/02/26,6063669788,122253496143,1050586,10836.7,42.15
107/02/27,6624161500,139740113449,1111949,10815.47,-21.23
107/03/01,6409193106,131952100388,1119451,10785.79,-29.68
107/03/02,5540635421,111337800478,1006291,10698.17,-87.62
107/03/05,5336510339,113690333239,1028536,10642.9,-55.27
107/03/06,5085558928,112678730916,927193,10784.34,141.44
107/03/07,5642178343,123353694924,1030385,10745.32,-39.02
107/03/08,6378116374,121435965376,1072781,10823.24,77.92
107/03/09,6282166877,125066858729,1053649,10864.82,41.58
107/03/12,6991178817,141140409795,1186002,11002.1,137.28
107/03/13,6549500632,134213112692,1121634,11095.63,93.53
107/03/14,5974563971,120081381402,1054265,11038.8,-56.83
107/03/15,5841194632,112950142001,967890,11018.45,-20.35
107/03/16,6617225747,168157244417,1115901,11027.7,9.25
107/03/19,5611915481,112041452258,965124,11046.9,19.2
107/03/20,5751472968,111608927894,947970,11010.84,-36.06
107/03/21,6342379504,132782995088,1097218,11011.07,0.23
107/03/22,7131905911,149800516646,1221537,11005.84,-5.23
107/03/23,6868559459,149767336040,1232383,10823.33,-182.51
107/03/26,5643019867,120769811413,985624,10840.05,16.72
107/03/27,6348820225,131333756993,1096007,10986.79,146.74
107/03/28,5690925732,117816773484,1015037,10865.66,-121.13
107/03/29,5468779969,117736719970,1023023,10845.92,-19.74
107/03/30,5834021898,115009982236,1031634,10906.22,60.3
107/03/31,4423640021,76778668460,777091,10919.49,13.27
107/04/02,5336474517,103301333903,964508,10888.27,-31.22
107/04/03,5301492210,117219886791,1041381,10821.53,-66.74
107/04/09,5779699197,132385651260,1159616,10893.53,72.0
107/04/10,6989937175,144177716789,1273903,10927.18,33.65
107/04/11,6297419793,130018447775,1142506,10974.02,46.84
107/04/12,5611874271,110833659639,1008181,10955.29,-18.73
107/04/13,6238785909,125811095390,1070532,10965.39,10.1
107/04/16,6409388023,127095002163,1095323,10954.55,-10.84
107/04/17,6616520955,153987086506,1215854,10810.45,-144.1
107/04/18,6543380349,148687299428,1124573,10847.89,37.44
107/04/19,7111365126,155729651595,1191068,10971.22,123.33
107/04/20,6806918316,158059140158,1104024,10779.38,-191.84
107/04/23,6051313412,137009845820,1053887,10697.13,-82.25
107/04/24,6782959305,160373738415,1253403,10579.5,-117.63
107/04/25,6351251370,136776817289,1088785,10559.97,-19.53
107/04/26,6642525657,141386508093,1175271,10488.58,-71.39
107/04/27,5884380348,120026035540,978682,10553.43,64.85
107/04/30,6128822684,119038565106,944190,10657.88,104.45
107/05/02,6324416080,129078743825,1023004,10618.81,-39.07
107/05/03,5841156553,124397511098,993874,10514.18,-104.63
107/05/04,5653857640,120828141770,958698,10529.37,15.19
107/05/07,6108995691,126046786249,956892,10604.91,75.54
107/05/08,7064737649,133691609490,1042424,10691.38,86.47
107/05/09,7074991040,135741987049,1123979,10703.35,11.97
107/05/10,7062376802,139276989345,1102455,10760.21,56.86
107/05/11,7399223416,165763227794,1248505,10858.98,98.77
107/05/14,7222849033,145417795970,1168845,10952.39,93.41
107/05/15,7275156962,154261858875,1259302,10874.73,-77.66
107/05/16,7224691612,138999702574,1258230,10897.57,22.84
107/05/17,6908232453,133938722405,1133488,10833.81,-63.76
107/05/18,6809564130,127800499545,1096584,10830.84,-2.97
107/05/21,7127060919,127521035094,1111966,10966.2,135.36
107/05/22,7244202099,134650037262,1115814,10938.73,-27.47
107/05/23,6751995051,139732804285,1128547,10886.18,-52.55
107/05/24,6331255981,127685157748,1063601,10936.93,50.75
107/05/25,6446493244,128991067784,1077863,10942.3,5.37
107/05/28,6798818929,141152746749,1126688,10987.77,45.47
107/05/29,6779308332,140619373634,1158970,10964.12,-23.65
107/05/30,7427700284,163634132166,1344635,10821.17,-142.95
107/05/31,8683904322,239264232616,1405646,10874.96,53.79
107/06/01,6791499798,141333015312,1235468,10949.08,74.12
107/06/04,7608946367,157570196008,1297838,11109.5,160.42
107/06/05,7768901127,164355099742,1354290,11100.11,-9.39
107/06/06,8106541820,173111511067,1342941,11201.83,101.72
107/06/07,8651462832,190317533253,1452869,11251.75,49.92
107/06/08,7457434235,162884808663,1274963,11156.42,-95.33
107/06/11,6544815539,156306058550,1205053,11149.23,-7.19
107/06/12,7363237748,183166804912,1359741,11144.79,-4.44
107/06/13,7532863350,179178883382,1379575,11173.21,28.42
107/06/14,7130242175,166993820965,1350719,11013.98,-159.23
107/06/15,7438455164,193352959429,1273779,11087.47,73.49
107/06/19,7290686719,172031564370,1362200,10904.19,-183.28
107/06/20,7461838541,181021666310,1402140,10927.44,23.25
107/06/21,6238887073,138276089312,1106856,10941.07,13.63
107/06/22,6466160866,151619099099,1205266,10899.28,-41.79
107/06/25,5583981499,126908693121,1062748,10786.46,-112.82
107/06/26,6545486831,143021090315,1198251,10742.17,-44.29
107/06/27,6039482471,149207924131,1127177,10701.03,-41.14
107/06/28,5819485996,133002640614,1056734,10654.28,-46.75
107/06/29,5905588515,141594795540,1022448,10836.91,182.63
107/07/02,6297627910,144870963971,1034537,10777.94,-58.97
107/07/03,6742265650,172611739330,1238857,10715.72,-62.22
107/07/04,5478787032,123784042087,953179,10721.87,6.15
107/07/05,5359021884,132502133745,998158,10611.81,-110.06
107/07/06,6165283695,161645296831,1180601,10608.57,-3.24
107/07/09,6127736656,140225810908,986658,10720.28,111.71
107/07/10,6300857261,127040565252,1012026,10756.89,36.61
107/07/11,5545633962,132016894408,955501,10676.84,-80.05
107/07/12,5983221321,132744462304,955007,10738.38,61.54
107/07/13,6738061000,145303027431,1039898,10864.54,126.16
107/07/16,5842702203,126569125483,948649,10817.45,-47.09
107/07/17,5769752253,135389500756,998289,10778.99,-38.46
107/07/18,6625523497,165937571430,1213014,10842.46,63.47
107/07/19,5902184753,144649020715,986751,10835.38,-7.08
107/07/20,5917717874,167651344389,1064472,10932.11,96.73
107/07/23,5548013259,150448335274,1026847,10946.89,14.78
107/07/24,5925802969,146033668331,1030270,10995.39,48.5
107/07/25,5563011487,124312361157,937502,10965.79,-29.6
107/07/26,5644454704,134168718977,1004961,11010.61,44.82
107/07/27,5679074504,126262979713,1010105,11075.78,65.17
107/07/30,5483470910,126647470117,973756,11033.54,-42.24
107/07/31,5767326753,159012560318,1041231,11057.51,23.97
107/08/01,5996017371,145469717117,1019958,11098.13,40.62
107/08/02,6199124933,142253008917,1083246,10929.77,-168.36
107/08/03,4935006119,137475362373,953146,11012.43,82.66
107/08/06,5237227569,116686424534,919883,11024.1,11.67
107/08/07,5150225796,120856104973,930272,10983.44,-40.66
107/08/08,5558289226,142566416296,997166,11075.25,91.81
107/08/09,5319750759,126556723211,919167,11028.07,-47.18
107/08/10,5009261499,125593948863,961057,10983.68,-44.39
107/08/13,6399194482,159608935298,1302649,10748.92,-234.76
107/08/14,5398052266,138415095636,1042601,10824.23,75.31
107/08/15,5519384107,135552390487,1144742,10716.75,-107.48
107/08/16,5550144713,141685591445,1098522,10683.9,-32.85
107/08/17,4989296065,128279832707,968410,10690.96,7.06
107/08/20,4629729381,114720456178,927796,10699.05,8.09
107/08/21,4727595568,113743078911,905699,10792.2,93.15
107/08/22,4728591327,98684270435,873111,10804.2,12.0
